Row_Created_Date_Time,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_ Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
7/19/2017 9:44,2008,1,Western NY,Cattaraugus,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1706,81,591,257948
7/19/2017 9:44,2008,1,Western NY,Cattaraugus,CHILD,Home and Community Based Services Waiver (HCBS),785,68,980,976996
7/19/2017 9:44,2008,1,Western NY,Cattaraugus,CHILD,Clinic Treatment,785,729,4946,870762
7/19/2017 9:44,2008,1,Western NY,Cattaraugus,CHILD,Community Residence,785,16,96,853791
7/19/2017 9:44,2008,1,Western NY,Cattaraugus,CHILD,"Targeted Case Management (ICM, BCM, SCM)",785,67,492,217760
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,Assertive Community Treatment,2410,55,442,656351
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,Continuing Day Treatment,2410,242,23163,1206636
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,Clinic Treatment,2410,2036,16197,2202621
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,Community Residence,2410,90,657,2027158
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,Psychiatric Inpatient,2410,234,2681,2067825
7/19/2017 9:44,2008,1,Western NY,Chautauqua,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2410,174,1375,511034
7/19/2017 9:44,2008,1,Western NY,Chautauqua,CHILD,Home and Community Based Services Waiver (HCBS),1062,10,51,0
7/19/2017 9:44,2008,1,Western NY,Chautauqua,CHILD,Clinic Treatment,1062,994,9104,1492469
7/19/2017 9:44,2008,1,Western NY,Chautauqua,CHILD,Community Residence,1062,2,8,15924
7/19/2017 9:44,2008,1,Western NY,Chautauqua,CHILD,Psychiatric Inpatient,1062,99,1083,796458
7/19/2017 9:44,2008,1,Western NY,Chautauqua,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1062,82,498,171371
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Assertive Community Treatment,2372,96,791,1027089
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Continuing Day Treatment,2372,197,15476,662601
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Clinic Treatment,2372,1793,20222,2198510
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Community Residence,2372,60,530,867094
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Psychiatric Inpatient,2372,366,3117,1852006
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Psychiatric Inpatient OMH,2372,38,4581,3316131
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),2372,220,2066,4020349
7/19/2017 9:44,2008,1,Western NY,Chemung,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2372,114,753,300653
7/19/2017 9:44,2008,1,Western NY,Chemung,CHILD,Clinic Treatment,1246,1113,15918,2098521
7/19/2017 9:44,2008,1,Western NY,Chemung,CHILD,Community Residence,1246,14,102,840582
7/19/2017 9:44,2008,1,Western NY,Chemung,CHILD,Day Treatment,1246,74,4536,1885018
7/19/2017 9:44,2008,1,Western NY,Chemung,CHILD,Psychiatric Inpatient OMH,1246,121,6101,6946795
7/19/2017 9:44,2008,1,Western NY,Chemung,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1246,13,64,36174
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Assertive Community Treatment,12308,219,1933,2605819
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Continuing Day Treatment,12308,1233,104750,5991409
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Clinic Treatment,12308,9507,127411,13205206
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Comprehensive Psychiatric Emergency Program,12308,1545,2325,918686
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Community Residence,12308,738,5590,12430136
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Psychiatric Inpatient,12308,1576,22469,15350472
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Psychiatric Inpatient OMH,12308,57,13494,9407425
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Intensive Psychiatric Rehabilitation Treatment,12308,134,3274,258666
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Personalized Recovery Oriented Services,12308,187,1831,620494
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),12308,512,4932,9600273
7/19/2017 9:44,2008,1,Western NY,Erie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",12308,936,6929,2547310
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Home and Community Based Services Waiver (HCBS),5523,110,671,1928215
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Clinic Treatment,5523,5053,55626.5,6724218
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Comprehensive Psychiatric Emergency Program,5523,261,397,202170
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Community Residence,5523,25,103,724026
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Day Treatment,5523,103,9540,1854779
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Family Based Treatment/Teaching Family Home,5523,10,75,385188
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Psychiatric Inpatient,5523,174,3701,2248540
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Psychiatric Inpatient OMH,5523,152,12203,13719709
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,Residential Treatment Facility,5523,97,20943,8638465
7/19/2017 9:44,2008,1,Western NY,Erie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",5523,252,1250,682390
7/19/2017 9:44,2008,1,Western NY,Genesee,ADULT,Continuing Day Treatment,693,99,9347,811747
7/19/2017 9:44,2008,1,Western NY,Genesee,ADULT,Clinic Treatment,693,586,4332,759778
7/19/2017 9:44,2008,1,Western NY,Genesee,ADULT,Community Residence,693,52,299,656064
7/19/2017 9:44,2008,1,Western NY,Genesee,ADULT,"Targeted Case Management (ICM, BCM, SCM)",693,110,803,297226
7/19/2017 9:44,2008,1,Western NY,Genesee,CHILD,Clinic Treatment,367,361,3052,510517
7/19/2017 9:44,2008,1,Western NY,Genesee,CHILD,Community Residence,367,2,8,17300
7/19/2017 9:44,2008,1,Western NY,Genesee,CHILD,"Targeted Case Management (ICM, BCM, SCM)",367,29,165,74255
7/19/2017 9:44,2008,1,Western NY,Livingston,ADULT,Clinic Treatment,565,553,4437,718561
7/19/2017 9:44,2008,1,Western NY,Livingston,ADULT,"Targeted Case Management (ICM, BCM, SCM)",565,52,201,82400
7/19/2017 9:44,2008,1,Western NY,Livingston,CHILD,Clinic Treatment,246,243,1637,291276
7/19/2017 9:44,2008,1,Western NY,Livingston,CHILD,"Targeted Case Management (ICM, BCM, SCM)",246,17,53,23729
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Assertive Community Treatment,12815,56,555,831685
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Continuing Day Treatment,12815,1218,83825,8028545
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Clinic Treatment,12815,11119,123629,14295490
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Comprehensive Psychiatric Emergency Program,12815,1141,2050,874867
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Community Residence,12815,438,3567,7611180
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Psychiatric Inpatient,12815,1380,14842,9819636
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Psychiatric Inpatient OMH,12815,62,10549,7367358
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Intensive Psychiatric Rehabilitation Treatment,12815,542,24514.5,2611301
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Partial Hospitalization,12815,612,5009,616643
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),12815,35,336,653454
7/19/2017 9:44,2008,1,Western NY,Monroe,ADULT,"Targeted Case Management (ICM, BCM, SCM)",12815,1269,9503,4196427
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Home and Community Based Services Waiver (HCBS),4262,192,1157,3619343
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Clinic Treatment,4262,3555,32906,4396197
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Comprehensive Psychiatric Emergency Program,4262,320,447,217607
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Community Residence,4262,27,94,527724
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Day Treatment,4262,255,30491,2864804
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Family Based Treatment/Teaching Family Home,4262,26,226,1070814
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Psychiatric Inpatient,4262,161,2954,1434820
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Psychiatric Inpatient OMH,4262,44,3414,3832775
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Partial Hospitalization,4262,83,1016,182042
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,Residential Treatment Facility,4262,187,26414,12325369
7/19/2017 9:44,2008,1,Western NY,Monroe,CHILD,"Targeted Case Management (ICM, BCM, SCM)",4262,228,1474,729022
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,Continuing Day Treatment,3330,326,15412,1234087
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,Clinic Treatment,3330,2792,27230.5,2846792
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,Community Residence,3330,93,852,1496626
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,Psychiatric Inpatient,3330,573,6629,4173152
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,Intensive Psychiatric Rehabilitation Treatment,3330,73,3496,289685
7/19/2017 9:44,2008,1,Western NY,Niagara,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3330,618,4905,1600705
7/19/2017 9:44,2008,1,Western NY,Niagara,CHILD,Clinic Treatment,1628,1594,23239,2153161
7/19/2017 9:44,2008,1,Western NY,Niagara,CHILD,Community Residence,1628,12,57,505125
7/19/2017 9:44,2008,1,Western NY,Niagara,CHILD,Psychiatric Inpatient,1628,31,282,167532
7/19/2017 9:44,2008,1,Western NY,Niagara,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1628,148,934,471818
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Assertive Community Treatment,1278,31,71,92565
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Continuing Day Treatment,1278,68,3277,197077
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Clinic Treatment,1278,924,8503,899112
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Comprehensive Psychiatric Emergency Program,1278,215,344,69558
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Community Residence,1278,128,509,1800673
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Psychiatric Inpatient,1278,169,997,473401
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,Intensive Psychiatric Rehabilitation Treatment,1278,4,32,1384
7/19/2017 9:44,2008,1,Western NY,Ontario,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1278,172,1360,399541
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,Home and Community Based Services Waiver (HCBS),209,1,3,0
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,Clinic Treatment,209,156,1734,385570
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,Comprehensive Psychiatric Emergency Program,209,61,111,18741
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,Community Residence,209,15,66,561376
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,Psychiatric Inpatient,209,1,0,75
7/19/2017 9:44,2008,1,Western NY,Ontario,CHILD,"Targeted Case Management (ICM, BCM, SCM)",209,21,106,61718
7/19/2017 9:44,2008,1,Western NY,Orleans,ADULT,Continuing Day Treatment,273,43,3264,308758
7/19/2017 9:44,2008,1,Western NY,Orleans,ADULT,Clinic Treatment,273,208,953,448856
7/19/2017 9:44,2008,1,Western NY,Orleans,ADULT,Community Residence,273,34,180,476641
7/19/2017 9:44,2008,1,Western NY,Orleans,ADULT,"Targeted Case Management (ICM, BCM, SCM)",273,40,246,120357
7/19/2017 9:44,2008,1,Western NY,Orleans,CHILD,Clinic Treatment,161,153,819,391709
7/19/2017 9:44,2008,1,Western NY,Orleans,CHILD,"Targeted Case Management (ICM, BCM, SCM)",161,23,164,82269
7/19/2017 9:44,2008,1,Western NY,Schuyler,ADULT,Assertive Community Treatment,294,4,7,11097
7/19/2017 9:44,2008,1,Western NY,Schuyler,ADULT,Clinic Treatment,294,292,3254,618326
7/19/2017 9:44,2008,1,Western NY,Schuyler,ADULT,"Targeted Case Management (ICM, BCM, SCM)",294,20,148,51837
7/19/2017 9:44,2008,1,Western NY,Schuyler,CHILD,Clinic Treatment,173,172,1914,376026
7/19/2017 9:44,2008,1,Western NY,Schuyler,CHILD,"Targeted Case Management (ICM, BCM, SCM)",173,27,184,81376
7/19/2017 9:44,2008,1,Western NY,Seneca,ADULT,Continuing Day Treatment,449,7,117,11179
7/19/2017 9:44,2008,1,Western NY,Seneca,ADULT,Clinic Treatment,449,294,3741,550947
7/19/2017 9:44,2008,1,Western NY,Seneca,ADULT,Community Residence,449,98,450,1607066
7/19/2017 9:44,2008,1,Western NY,Seneca,ADULT,Intensive Psychiatric Rehabilitation Treatment,449,4,0,439
7/19/2017 9:44,2008,1,Western NY,Seneca,ADULT,"Targeted Case Management (ICM, BCM, SCM)",449,106,745,260475
7/19/2017 9:44,2008,1,Western NY,Seneca,CHILD,Clinic Treatment,256,226,2646,350866
7/19/2017 9:44,2008,1,Western NY,Seneca,CHILD,Community Residence,256,8,15,51277
7/19/2017 9:44,2008,1,Western NY,Seneca,CHILD,"Targeted Case Management (ICM, BCM, SCM)",256,22,130,45494
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,Continuing Day Treatment,1621,297,16878,1268022
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,Clinic Treatment,1621,1261,9342,1206249
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,Community Residence,1621,107,675,1330828
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,Psychiatric Inpatient,1621,250,1581,1117357
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,Intensive Psychiatric Rehabilitation Treatment,1621,13,81,4193
7/19/2017 9:44,2008,1,Western NY,Steuben,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1621,45,249,112631
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Home and Community Based Services Waiver (HCBS),1210,151,870,2833375
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Clinic Treatment,1210,966,8666,1087791
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Community Residence,1210,17,81,738413
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Day Treatment,1210,47,5118,486261
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Family Based Treatment/Teaching Family Home,1210,31,236,1064138
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,Psychiatric Inpatient,1210,118,855,562271
7/19/2017 9:44,2008,1,Western NY,Steuben,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1210,62,300,127550
7/19/2017 9:44,2008,1,Western NY,Tioga,ADULT,Continuing Day Treatment,604,7,0,3608
7/19/2017 9:44,2008,1,Western NY,Tioga,ADULT,Clinic Treatment,604,443,7799,1286399
7/19/2017 9:44,2008,1,Western NY,Tioga,ADULT,Community Residence,604,88,147,406517
7/19/2017 9:44,2008,1,Western NY,Tioga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",604,106,202,76059
7/19/2017 9:44,2008,1,Western NY,Tioga,CHILD,Clinic Treatment,255,232,2862,504340
7/19/2017 9:44,2008,1,Western NY,Tioga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",255,23,0,1728
7/19/2017 9:44,2008,1,Western NY,Tompkins,ADULT,Continuing Day Treatment,1158,91,5835,381740
7/19/2017 9:44,2008,1,Western NY,Tompkins,ADULT,Clinic Treatment,1158,1013,11806,1782948
7/19/2017 9:44,2008,1,Western NY,Tompkins,ADULT,Community Residence,1158,61,521,1038061
7/19/2017 9:44,2008,1,Western NY,Tompkins,ADULT,Psychiatric Inpatient,1158,149,956,551070
7/19/2017 9:44,2008,1,Western NY,Tompkins,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1158,131,1270,543872
7/19/2017 9:44,2008,1,Western NY,Tompkins,CHILD,Clinic Treatment,502,425,5157,627203
7/19/2017 9:44,2008,1,Western NY,Tompkins,CHILD,Community Residence,502,3,9,17459
7/19/2017 9:44,2008,1,Western NY,Tompkins,CHILD,Day Treatment,502,51,5887,691595
7/19/2017 9:44,2008,1,Western NY,Tompkins,CHILD,Psychiatric Inpatient,502,56,442,229396
7/19/2017 9:44,2008,1,Western NY,Tompkins,CHILD,"Targeted Case Management (ICM, BCM, SCM)",502,12,115,66929
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,Continuing Day Treatment,1102,142,8891,660780
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,Clinic Treatment,1102,887,6906,1213648
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,Community Residence,1102,21,143,302418
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,Psychiatric Inpatient,1102,179,1375,1038837
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,Intensive Psychiatric Rehabilitation Treatment,1102,13,0,1364
7/19/2017 9:44,2008,1,Western NY,Wayne,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1102,67,583,264878
7/19/2017 9:44,2008,1,Western NY,Wayne,CHILD,Clinic Treatment,475,427,4211,776386
7/19/2017 9:44,2008,1,Western NY,Wayne,CHILD,Community Residence,475,12,88,801095
7/19/2017 9:44,2008,1,Western NY,Wayne,CHILD,Day Treatment,475,35,4010,1052118
7/19/2017 9:44,2008,1,Western NY,Wayne,CHILD,"Targeted Case Management (ICM, BCM, SCM)",475,24,136,75997
7/19/2017 9:44,2008,1,Western NY,Wyoming,ADULT,Continuing Day Treatment,798,170,7373,441814
7/19/2017 9:44,2008,1,Western NY,Wyoming,ADULT,Clinic Treatment,798,533,2587,484743
7/19/2017 9:44,2008,1,Western NY,Wyoming,ADULT,Community Residence,798,56,119,309822
7/19/2017 9:44,2008,1,Western NY,Wyoming,ADULT,Psychiatric Inpatient,798,121,673,312659
7/19/2017 9:44,2008,1,Western NY,Wyoming,ADULT,"Targeted Case Management (ICM, BCM, SCM)",798,50,188,78421
7/19/2017 9:44,2008,1,Western NY,Wyoming,CHILD,Clinic Treatment,362,354,2321,409440
7/19/2017 9:44,2008,1,Western NY,Wyoming,CHILD,"Targeted Case Management (ICM, BCM, SCM)",362,45,198,90631
7/19/2017 9:44,2008,1,Western NY,Yates,ADULT,Continuing Day Treatment,370,78,5257,396981
7/19/2017 9:44,2008,1,Western NY,Yates,ADULT,Clinic Treatment,370,214,2210,131457
7/19/2017 9:44,2008,1,Western NY,Yates,ADULT,Psychiatric Inpatient,370,121,486,392110
7/19/2017 9:44,2008,1,Western NY,Yates,ADULT,"Targeted Case Management (ICM, BCM, SCM)",370,30,215,75290
7/19/2017 9:44,2008,1,Western NY,Yates,CHILD,Clinic Treatment,173,161,1427,217442
7/19/2017 9:44,2008,1,Western NY,Yates,CHILD,"Targeted Case Management (ICM, BCM, SCM)",173,16,99,34661
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Assertive Community Treatment,2883,68,673,938555
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Clinic Treatment,2883,1884,18444,2777339
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Comprehensive Psychiatric Emergency Program,2883,599,794,291888
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Community Residence,2883,109,806,1698848
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Psychiatric Inpatient,2883,485,4850,5126982
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Psychiatric Inpatient OMH,2883,42,7011,4981528
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Intensive Psychiatric Rehabilitation Treatment,2883,32,768,86501
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),2883,264,2376,4629189
7/19/2017 9:44,2008,2,Central NY,Broome,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2883,367,3124,1107976
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Home and Community Based Services Waiver (HCBS),922,39,285,825101
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Clinic Treatment,922,648,6155,1306847
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Comprehensive Psychiatric Emergency Program,922,236,315,154406
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Community Residence,922,13,92,852934
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Day Treatment,922,33,2723,367146
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Psychiatric Inpatient,922,6,79,43953
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,Psychiatric Inpatient OMH,922,124,4067,4621927
7/19/2017 9:44,2008,2,Central NY,Broome,CHILD,"Targeted Case Management (ICM, BCM, SCM)",922,143,729,383986
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,Continuing Day Treatment,900,127,9899,795102
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,Clinic Treatment,900,764,12547,1576234
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,Community Residence,900,56,463,711687
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,Psychiatric Inpatient,900,126,835,670151
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,Intensive Psychiatric Rehabilitation Treatment,900,37,2077,289552
7/19/2017 9:44,2008,2,Central NY,Cayuga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",900,85,692,363928
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Home and Community Based Services Waiver (HCBS),525,2,-1,-2595
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Clinic Treatment,525,417,5660,822873
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Community Residence,525,4,20,30127
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Day Treatment,525,38,3208,314421
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Family Based Treatment/Teaching Family Home,525,27,215,1033755
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Psychiatric Inpatient,525,2,16,11763
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,Residential Treatment Facility,525,69,14463,6986549
7/19/2017 9:44,2008,2,Central NY,Cayuga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",525,23,152,80424
